State,District,Year,Season,Crop,Area,Production
Bihar,31,2012,0,18,16787,34940
Bihar,31,2012,0,30,479,1008
Bihar,31,2013,0,18,15762,43669
Bihar,31,2013,0,30,1261,2075
Bihar,31,2014,0,18,15387,40056
Bihar,31,2014,0,30,910,1831
Bihar,32,2000,0,30,23987,31950
Bihar,32,2001,0,18,832,1375
Bihar,32,2001,0,30,13046,20193
Bihar,32,2002,0,18,865,1049
Bihar,32,2007,0,18,564,860
Bihar,32,2008,0,18,198,247
Bihar,32,2009,0,18,125,165
Bihar,32,2009,0,30,1,1
Bihar,32,2010,0,18,257,290
Bihar,32,2011,0,18,401,541
Bihar,32,2011,0,30,63,95
Bihar,32,2012,0,18,251,569
Bihar,32,2013,0,18,601,629
Bihar,32,2014,0,18,561,683
Bihar,33,1997,0,30,5376,8612
Bihar,33,2000,0,30,11339,15937
Bihar,33,2001,0,18,130,210
Bihar,33,2001,0,30,18507,21857
Bihar,33,2002,0,18,126,336
Bihar,33,2002,0,30,5671,7764
Bihar,33,2003,0,30,5670,4218
Bihar,33,2004,0,30,5599,6019
Bihar,33,2005,0,30,3880,3530
Bihar,33,2006,0,30,3770,2042
Bihar,33,2007,0,18,7,2
Bihar,33,2007,0,30,2949,1269
Bihar,33,2008,0,18,5,7
Bihar,33,2008,0,30,2501,2653
Bihar,33,2009,0,18,23,41
Bihar,33,2009,0,30,2779,3179
Bihar,33,2010,0,18,222,475
Bihar,33,2010,0,30,7514,3796
Bihar,33,2011,0,18,235,627
Bihar,33,2011,0,30,8075,24198
Bihar,33,2012,0,18,208,774
Bihar,33,2012,0,30,5288,12878
Bihar,33,2013,0,18,202,1162
Bihar,33,2013,0,30,5220,7208
Bihar,33,2014,0,18,193,836
Bihar,33,2014,0,30,4813,11420
Bihar,34,1997,0,30,22925,28028
Bihar,34,2000,0,30,68939,72390
Bihar,34,2001,0,18,836,892
Bihar,34,2001,0,30,93883,109753
Bihar,34,2002,0,18,483,1044
Bihar,34,2002,0,30,23017,28456
Bihar,34,2003,0,30,22085,30780
Bihar,34,2004,0,30,22121,19525
Bihar,34,2005,0,30,22062,12335
Bihar,34,2006,0,30,21114,15924
Bihar,34,2007,0,18,675,343
Bihar,34,2007,0,30,23650,10184
Bihar,34,2008,0,18,765,1376
Bihar,34,2008,0,30,25037,41815
Bihar,34,2009,0,18,614,610
Bihar,34,2009,0,30,25377,23570
Bihar,34,2010,0,18,715,811
Bihar,34,2010,0,30,27152,13523
Bihar,34,2011,0,18,969,2778
Bihar,34,2011,0,30,20355,27816
Bihar,34,2012,0,18,149,751
Bihar,34,2012,0,30,16077,29416
Bihar,34,2013,0,18,684,1672
Bihar,34,2013,0,30,16932,8056
Bihar,34,2014,0,18,1028,4033
Bihar,34,2014,0,30,14227,19776
Bihar,35,1997,0,30,35529,37976
Bihar,35,2000,0,30,65367,83737
Bihar,35,2001,0,18,12271,20069
Bihar,35,2001,0,30,63628,82717
Bihar,35,2002,0,18,11212,24101
Bihar,35,2002,0,30,41830,48956
Bihar,35,2003,0,30,42996,52557
Bihar,35,2004,0,30,46737,49648
Bihar,35,2005,0,30,43766,37386
Bihar,35,2006,0,30,32799,34184
Bihar,35,2007,0,18,12592,7663
Bihar,35,2007,0,30,27838,20825
Bihar,35,2008,0,18,8677,3294
Bihar,35,2008,0,30,26991,33600
Bihar,35,2009,0,18,8675,28438
Bihar,35,2009,0,30,25898,2974
Bihar,35,2010,0,18,12324,21913
Bihar,35,2010,0,30,21982,17101
Bihar,35,2011,0,18,9163,22092
Bihar,35,2011,0,30,29219,45854
Bihar,35,2012,0,18,11651,29282
Bihar,35,2012,0,30,30915,61901
Bihar,35,2013,0,18,13209,34374
Bihar,35,2013,0,30,29007,45157
Bihar,35,2014,0,18,12023,30399
Bihar,35,2014,0,30,28045,63934
Bihar,36,1997,0,30,16354,20397
Bihar,36,2000,0,30,88396,100924
Bihar,36,2001,0,18,547,795
Bihar,36,2001,0,30,77478,85946
Bihar,36,2002,0,18,1408,3388
Bihar,36,2002,0,30,25907,27216
Bihar,36,2003,0,30,29910,37886
Bihar,36,2004,0,30,27691,24303
Bihar,36,2005,0,30,29400,33004
Bihar,36,2006,0,30,26359,32791
Bihar,36,2007,0,18,1632,5508
Bihar,36,2007,0,30,28946,36178
Bihar,36,2008,0,18,4644,15115
Bihar,36,2008,0,30,28512,27920
Bihar,36,2009,0,18,707,1909
Bihar,36,2009,0,30,26306,25538
Bihar,36,2010,0,18,1761,4458
Bihar,36,2010,0,30,22177,31278
Bihar,36,2011,0,18,2446,9826
Bihar,36,2011,0,30,33647,29926
Bihar,36,2012,0,18,2446,14331
Bihar,36,2012,0,30,33647,56306
Bihar,36,2013,0,18,2647,10122
Bihar,36,2013,0,30,32441,49310
Bihar,36,2014,0,18,2885,7558
Bihar,36,2014,0,30,28287,42780
Bihar,37,1997,0,30,8561,7602
Bihar,37,2000,0,30,50324,77664
Bihar,37,2001,0,18,15488,14347
Bihar,37,2001,0,30,47097,69015
Bihar,37,2002,0,18,16539,30809
Bihar,37,2002,0,30,14058,19315
Bihar,37,2003,0,30,13377,13099
Bihar,37,2004,0,30,11266,5372
Bihar,37,2005,0,30,10577,12259
Bihar,37,2006,0,30,10375,12118
Bihar,37,2007,0,18,16313,10327
Bihar,37,2007,0,30,9340,6566
Bihar,37,2008,0,18,16490,30880
Bihar,37,2008,0,30,9113,12931
Bihar,37,2009,0,18,15501,26394
Bihar,37,2009,0,30,5974,4033
Bihar,37,2010,0,18,14802,29374
Bihar,37,2010,0,30,4650,2590
Bihar,37,2011,0,18,13082,20653
Bihar,37,2011,0,30,7522,11307
Bihar,37,2012,0,18,14160,44684
Bihar,37,2012,0,30,7820,18287
Bihar,37,2013,0,18,15665,56977
Bihar,37,2013,0,30,4298,3684
Bihar,37,2014,0,18,14063,54235
Bihar,37,2014,0,30,5925,6254
Bihar,0,1997,1,0,354,426
Bihar,0,1997,1,9,78,110
Bihar,0,1997,1,12,8,10
Bihar,0,1997,1,15,39159,493403
Bihar,0,1997,1,18,3919,8691
Bihar,0,1997,1,20,2852,19346
Bihar,0,1997,1,25,342,172
Bihar,0,1997,1,33,4,2
Bihar,0,1998,1,0,546,822
Bihar,0,1998,1,4,1174,881
Bihar,0,1998,1,15,35091,188322
Bihar,0,1998,1,18,5759,7097
Bihar,0,1998,1,20,3019,18835
Bihar,0,1998,1,25,4789,3103
Bihar,0,1998,1,28,1209,744
Bihar,0,1998,1,33,4,2
Bihar,0,1998,1,34,313,292
Bihar,0,1998,1,36,2316,1297
Bihar,0,1999,1,0,973,1225
Bihar,0,1999,1,1,305,187
Bihar,0,1999,1,9,315,459
Bihar,0,1999,1,12,77,94
Bihar,0,1999,1,13,2427,2398
Bihar,0,1999,1,14,96,116
Bihar,0,1999,1,15,32986,240798
Bihar,0,1999,1,18,6572,12074
Bihar,0,1999,1,20,2654,20347
Bihar,0,1999,1,21,1822,905
Bihar,0,1999,1,28,1272,876
Bihar,0,1999,1,30,24619,23238
Bihar,0,1999,1,33,67,25
Bihar,0,1999,1,36,1859,1964
Bihar,0,1999,1,40,1251,923
Bihar,0,2000,1,0,2829,2826
Bihar,0,2000,1,1,23,19
Bihar,0,2000,1,9,57,78
Bihar,0,2000,1,13,2872,2838
Bihar,0,2000,1,15,31452,302289
Bihar,0,2000,1,18,6964,9450
Bihar,0,2000,1,20,4437,56301
Bihar,0,2000,1,21,1532,917
Bihar,0,2000,1,25,20,10
Bihar,0,2000,1,28,839,2179
Bihar,0,2000,1,30,24075,31507
Bihar,0,2000,1,33,30,15
Bihar,0,2000,1,34,224,118
Bihar,0,2000,1,36,1912,3320
Bihar,0,2000,1,40,1069,528
Bihar,0,2001,1,0,483,677
Bihar,0,2001,1,9,18,25
Bihar,0,2001,1,13,1979,2005
Bihar,0,2001,1,14,2696,1998
Bihar,0,2001,1,15,34089,224987
Bihar,0,2001,1,20,2533,18069
Bihar,0,2001,1,21,1370,934
Bihar,0,2001,1,25,50,28
Bihar,0,2001,1,28,661,494
Bihar,0,2001,1,30,15573,33183
Bihar,0,2001,1,33,32,16
Bihar,0,2001,1,34,299,224
Bihar,0,2001,1,36,1984,2444
Bihar,0,2001,1,40,1307,727
Bihar,0,2002,1,0,302,369
Bihar,0,2002,1,12,32,16
Bihar,0,2002,1,13,2578,2052
Bihar,0,2002,1,14,2696,2723
Bihar,0,2002,1,15,29233,203657
Bihar,0,2002,1,20,3354,15298
Bihar,0,2002,1,21,1148,329
Bihar,0,2002,1,25,4545,2513
Bihar,0,2002,1,28,1025,870
Bihar,0,2002,1,33,29,15
Bihar,0,2002,1,34,65,48
Bihar,0,2002,1,36,2307,3171
Bihar,0,2002,1,40,1174,881
Bihar,0,2003,1,0,2901,3522
Bihar,0,2003,1,9,45,69
Bihar,0,2003,1,12,63,31
Bihar,0,2003,1,13,2428,1792
Bihar,0,2003,1,14,23,23
Bihar,0,2003,1,15,35497,241380
Bihar,0,2003,1,18,3077,6389
Bihar,0,2003,1,20,2321,15628
Bihar,0,2003,1,21,927,460
Bihar,0,2003,1,25,64,16
Bihar,0,2003,1,28,881,209
Bihar,0,2003,1,33,30,22
Bihar,0,2003,1,34,262,203
Bihar,0,2003,1,36,2044,3003
Bihar,0,2003,1,40,1122,836
Bihar,0,2004,1,0,1181,1457
Bihar,0,2004,1,9,41,62
Bihar,0,2004,1,12,47,23
Bihar,0,2004,1,13,2335,2052
Bihar,0,2004,1,14,1805,1830
Bihar,0,2004,1,15,28458,223553
Bihar,0,2004,1,18,7001,19755
Bihar,0,2004,1,20,2241,17886
Bihar,0,2004,1,21,1148,500
Bihar,0,2004,1,25,4574,2514
Bihar,0,2004,1,28,856,733
Bihar,0,2004,1,33,32,25
Bihar,0,2004,1,34,262,209
Bihar,0,2004,1,36,1218,1734
Bihar,0,2004,1,40,1210,911
Bihar,0,2005,1,0,258,279
Bihar,0,2005,1,12,116,57
Bihar,0,2005,1,13,1786,1590
Bihar,0,2005,1,15,31127,315939
Bihar,0,2005,1,18,8066,22393
Bihar,0,2005,1,20,3392,42720
Bihar,0,2005,1,21,2198,1350
Bihar,0,2005,1,25,9,5
Bihar,0,2005,1,28,792,611
Bihar,0,2005,1,34,62,46
Bihar,0,2005,1,36,3033,4417
Bihar,0,2005,1,40,1026,634
Bihar,0,2006,1,0,325,401
Bihar,0,2006,1,14,23,24
Bihar,0,2006,1,15,33713,332260
Bihar,0,2006,1,18,8602,21676
Bihar,0,2006,1,20,3042,22190
Bihar,0,2006,1,21,1097,553
Bihar,0,2006,1,28,824,491
Bihar,0,2006,1,32,849,734
Bihar,0,2006,1,33,12,9
Bihar,0,2006,1,40,257,200
Bihar,0,2007,1,0,371,394
Bihar,0,2007,1,9,72,109
Bihar,0,2007,1,12,295,219
Bihar,0,2007,1,15,36430,381530
Bihar,0,2007,1,20,2441,19447
Bihar,0,2007,1,21,1029,595
Bihar,0,2007,1,28,824,529
Bihar,0,2007,1,32,1036,4733.33
Bihar,0,2007,1,33,27,21
Bihar,0,2007,1,40,187,150
Bihar,0,2008,1,0,419,482
Bihar,0,2008,1,9,72,119
Bihar,0,2008,1,12,231,114
Bihar,0,2008,1,15,39258,418316
Bihar,0,2008,1,20,2609,19140
Bihar,0,2008,1,21,1985,1261
Bihar,0,2008,1,25,41,24
Bihar,0,2008,1,27,3454,37614
Bihar,0,2008,1,28,799,650
Bihar,0,2008,1,32,918,4194.44
Bihar,0,2008,1,33,23,17
Bihar,0,2008,1,34,62,46
Bihar,0,2008,1,37,300,4071
Bihar,0,2008,1,40,783,677
Bihar,0,2009,1,0,321,432
Bihar,0,2009,1,13,902,868
Bihar,0,2009,1,15,35159,248262
Bihar,0,2009,1,20,2761,12501
Bihar,0,2009,1,21,1225,812
Bihar,0,2009,1,28,382,227
Bihar,0,2009,1,32,72,59
Bihar,0,2009,1,40,202,200
Bihar,0,2010,1,0,122,70
Bihar,0,2010,1,12,46,47
Bihar,0,2010,1,13,1454,1373
Bihar,0,2010,1,15,41697,282613
Bihar,0,2010,1,20,2850,16087
Bihar,0,2010,1,21,1724,1127
Bihar,0,2010,1,28,267,252
Bihar,0,2010,1,40,146,127
Bihar,0,2011,1,0,118,224
Bihar,0,2011,1,13,1178,1121
Bihar,0,2011,1,15,43055,332480
Bihar,0,2011,1,20,2746,14783
Bihar,0,2011,1,21,1475,543
Bihar,0,2011,1,28,344,528
Bihar,0,2011,1,31,1,1
Bihar,0,2011,1,33,115,102
Bihar,0,2011,1,40,174,148
Bihar,0,2012,1,0,118,117
Bihar,0,2012,1,13,1178,1140
Bihar,0,2012,1,15,43055,52613
Bihar,0,2012,1,20,2746,1895
Bihar,0,2012,1,21,1475,1956
Bihar,0,2012,1,28,344,406
Bihar,0,2012,1,33,46,40
Bihar,0,2012,1,40,174,148
Bihar,0,2013,1,0,279,465
Bihar,0,2013,1,13,1059,1008
Bihar,0,2013,1,15,21231,159822
Bihar,0,2013,1,20,854,13560
Bihar,0,2013,1,21,1312,1458
Bihar,0,2013,1,28,249,253
Bihar,0,2013,1,33,20,18
Bihar,0,2013,1,34,84,63
Bihar,0,2013,1,40,271,247
Bihar,0,2014,1,0,5,7
Bihar,0,2014,1,13,1087,1040
Bihar,0,2014,1,15,15924,144997
Bihar,0,2014,1,20,640,5479
Bihar,0,2014,1,21,3817,4443
Bihar,0,2014,1,28,187,276
Bihar,0,2014,1,33,17,15
Bihar,0,2014,1,40,159,145
Bihar,1,2003,1,0,76,96
Bihar,1,2003,1,12,21,10
Bihar,1,2003,1,13,20,15
Bihar,1,2003,1,18,250,428
Bihar,1,2003,1,21,120,66
Bihar,1,2003,1,25,18,10
Bihar,1,2003,1,28,17,11
Bihar,1,2003,1,33,69,54
Bihar,1,2003,1,36,8,11
Bihar,1,2003,1,40,17,13
Bihar,1,2004,1,0,24,24
Bihar,1,2004,1,12,28,14
Bihar,1,2004,1,13,16,13
Bihar,1,2004,1,18,632,840
Bihar,1,2004,1,20,4,32
Bihar,1,2004,1,21,83,45
Bihar,1,2004,1,25,30,15
Bihar,1,2004,1,28,45,30
Bihar,1,2004,1,33,61,43
Bihar,1,2004,1,36,18,18
Bihar,1,2004,1,40,15,12
Bihar,1,2005,1,0,148,149
Bihar,1,2005,1,12,69,34
Bihar,1,2005,1,13,45,39
Bihar,1,2005,1,18,397,533
Bihar,1,2005,1,20,4,39
Bihar,1,2005,1,21,121,67
Bihar,1,2005,1,25,6,3
Bihar,1,2005,1,28,47,42
Bihar,1,2005,1,33,117,110
Bihar,1,2005,1,36,2,2
Bihar,1,2005,1,40,52,40
Bihar,1,2007,1,0,60,68
Bihar,1,2007,1,12,2,1
Bihar,1,2007,1,20,6,56
Bihar,1,2007,1,21,53,42
Bihar,1,2007,1,28,55,33
Bihar,1,2007,1,32,8,33.33
Bihar,1,2007,1,33,27,22
Bihar,1,2007,1,40,20,16
Bihar,1,2008,1,0,120,118
Bihar,1,2008,1,9,3,5
Bihar,1,2008,1,12,2,1
Bihar,1,2008,1,20,6,52
Bihar,1,2008,1,21,83,56
Bihar,1,2008,1,25,4,2
Bihar,1,2008,1,27,814,6105
Bihar,1,2008,1,28,50,41
Bihar,1,2008,1,32,8,33.33
Bihar,1,2008,1,33,75,61
Bihar,1,2008,1,37,1,14
Bihar,1,2008,1,40,49,30
Bihar,1,2009,1,0,453,647
Bihar,1,2009,1,20,3,22
Bihar,1,2009,1,21,43,29
Bihar,1,2009,1,25,2,1
Bihar,1,2009,1,28,37,30
Bihar,1,2009,1,32,6,5
Bihar,1,2009,1,40,22,22
Bihar,1,2010,1,0,451,518
Bihar,1,2010,1,20,4,34
Bihar,1,2010,1,21,43,28
Bihar,1,2010,1,28,37,36
Bihar,1,2010,1,33,58,46
Bihar,1,2010,1,40,21,18
Bihar,1,2011,1,0,442,655
Bihar,1,2011,1,5,1,1
Bihar,1,2011,1,12,1,1
Bihar,1,2011,1,13,18,17
Bihar,1,2011,1,15,4,46
Bihar,1,2011,1,20,7,87
Bihar,1,2011,1,21,59,50
Bihar,1,2011,1,25,279,209
Bihar,1,2011,1,28,40,49
Bihar,1,2011,1,33,58,51
Bihar,1,2011,1,40,21,19
Bihar,1,2012,1,0,442,529
Bihar,1,2012,1,5,1,1
Bihar,1,2012,1,12,1,1
Bihar,1,2012,1,13,18,17
Bihar,1,2012,1,15,4,9
Bihar,1,2012,1,20,7,16
Bihar,1,2012,1,21,59,57
Bihar,1,2012,1,28,40,47
Bihar,1,2012,1,32,7,6
Bihar,1,2012,1,33,42,37
Bihar,1,2013,1,0,425,548
Bihar,1,2013,1,20,4,61
Bihar,1,2013,1,21,57,56
Bihar,1,2013,1,28,39,40
Bihar,1,2013,1,32,6,5
Bihar,1,2013,1,33,51,45
Bihar,1,2013,1,40,18,16
Bihar,1,2014,1,0,82,69
Bihar,1,2014,1,21,51,46
Bihar,1,2014,1,25,38,29
Bihar,1,2014,1,28,38,56
Bihar,1,2014,1,33,16,14
Bihar,1,2014,1,34,1,1
Bihar,1,2014,1,40,18,16
Bihar,2,1997,1,0,745,531
Bihar,2,1997,1,9,8,11
Bihar,2,1997,1,12,1,1
Bihar,2,1997,1,18,222,274
Bihar,2,1997,1,25,2,1
Bihar,2,1997,1,33,35,21
Bihar,2,1998,1,0,542,1446
Bihar,2,1998,1,4,26,18
Bihar,2,1998,1,18,530,613
Bihar,2,1998,1,25,72,39
Bihar,2,1998,1,28,31,26
Bihar,2,1998,1,33,345,180
Bihar,2,1998,1,36,6,6
Bihar,2,1999,1,0,768,896
Bihar,2,1999,1,12,1,1
Bihar,2,1999,1,13,26,21
Bihar,2,1999,1,14,2062,2837
Bihar,2,1999,1,18,364,494
Bihar,2,1999,1,21,11,6
Bihar,2,1999,1,28,18,18
Bihar,2,1999,1,33,17,9
Bihar,2,1999,1,36,325,586
Bihar,2,1999,1,40,16,11
Bihar,2,2000,1,0,553,381
Bihar,2,2000,1,12,1,1
Bihar,2,2000,1,13,12,9
Bihar,2,2000,1,18,522,376
Bihar,2,2000,1,20,2,15
Bihar,2,2000,1,21,7,3
Bihar,2,2000,1,25,9,5
Bihar,2,2000,1,28,33,36
Bihar,2,2000,1,30,4,5
Bihar,2,2000,1,33,130,72
Bihar,2,2000,1,36,51,75
Bihar,2,2000,1,40,27,13
Bihar,2,2001,1,0,562,724
Bihar,2,2001,1,9,3,4
Bihar,2,2001,1,13,17,14
Bihar,2,2001,1,21,19,13
Bihar,2,2001,1,25,82,41
Bihar,2,2001,1,28,28,25
Bihar,2,2001,1,33,123,89
Bihar,2,2001,1,34,1,1
Bihar,2,2001,1,36,30,44
Bihar,2,2002,1,0,837,1154
Bihar,2,2002,1,5,219,216
Bihar,2,2002,1,13,52,41
Bihar,2,2002,1,21,25,8
Bihar,2,2002,1,25,109,60
Bihar,2,2002,1,28,47,32
Bihar,2,2002,1,33,17,15
Bihar,2,2002,1,34,6,4
Bihar,2,2002,1,36,3,4
Bihar,2,2002,1,40,26,18
Bihar,2,2003,1,0,436,579
Bihar,2,2003,1,13,18,13
Bihar,2,2003,1,18,418,714
Bihar,2,2003,1,21,9,6
Bihar,2,2003,1,25,32,7
Bihar,2,2003,1,28,35,24
Bihar,2,2003,1,33,25,12
Bihar,2,2003,1,34,1,1
Bihar,2,2003,1,36,4,6
Bihar,2,2003,1,40,5,4
Bihar,2,2004,1,0,765,1169
Bihar,2,2004,1,12,10,5
Bihar,2,2004,1,18,431,501
Bihar,2,2004,1,21,15,6
Bihar,2,2004,1,25,73,40
Bihar,2,2004,1,28,36,24
Bihar,2,2004,1,33,38,24
Bihar,2,2004,1,34,1,1
Bihar,2,2004,1,40,5,4
Bihar,2,2005,1,0,950,973
Bihar,2,2005,1,1,4,4
Bihar,2,2005,1,13,13,11
Bihar,2,2005,1,18,787,1112
Bihar,2,2005,1,20,1,10
Bihar,2,2005,1,21,9,3
Bihar,2,2005,1,25,223,129
Bihar,2,2005,1,28,15,14
Bihar,2,2005,1,33,15,12
Bihar,2,2005,1,40,30,23
Bihar,2,2006,1,0,1145,2252
Bihar,2,2006,1,18,572,935
Bihar,2,2006,1,21,17,12
Bihar,2,2006,1,28,13,11
Bihar,2,2006,1,32,1,1
Bihar,2,2006,1,33,24,18
Bihar,2,2006,1,40,3,2
Bihar,2,2007,1,0,1258,1372
Bihar,2,2007,1,21,20,16
Bihar,2,2007,1,25,18,11
Bihar,2,2007,1,28,14,8
Bihar,2,2007,1,33,31,25
Bihar,2,2007,1,34,30,22
Bihar,2,2007,1,40,1,1
Bihar,2,2008,1,0,1256,1451
Bihar,2,2008,1,21,20,11
Bihar,2,2008,1,25,18,10
Bihar,2,2008,1,27,764,5730
Bihar,2,2008,1,28,14,11
Bihar,2,2008,1,33,30,24
Bihar,2,2008,1,34,30,22
Bihar,2,2008,1,40,1,
Bihar,2,2009,1,0,809,1264
Bihar,2,2009,1,21,1,1
Bihar,2,2009,1,25,8,6
Bihar,2,2009,1,28,3,2
Bihar,2,2009,1,40,1,1
Bihar,2,2010,1,0,401,766
Bihar,2,2010,1,21,1,1
Bihar,2,2010,1,28,2,2
Bihar,2,2010,1,33,11,9
Bihar,2,2011,1,0,1490,2543
Bihar,2,2011,1,25,113,85
Bihar,2,2011,1,28,1,1
Bihar,2,2011,1,33,7,6
Bihar,2,2012,1,0,1177,2275
Bihar,2,2012,1,13,1,1
Bihar,2,2012,1,21,186,112
Bihar,2,2012,1,25,2,2
Bihar,2,2012,1,28,10,12
Bihar,2,2012,1,33,13,12
Bihar,2,2012,1,34,7,5
Bihar,2,2012,1,40,41,35
Bihar,2,2013,1,0,1174,2179
Bihar,2,2013,1,13,2,2
Bihar,2,2013,1,21,199,122
Bihar,2,2013,1,25,1,1
Bihar,2,2013,1,28,9,9
Bihar,2,2013,1,33,9,8
Bihar,2,2013,1,34,5,4
Bihar,2,2013,1,40,37,34
Bihar,2,2014,1,0,1175,2520
Bihar,2,2014,1,13,7,7
Bihar,2,2014,1,25,5,4
Bihar,2,2014,1,28,9,13
Bihar,2,2014,1,33,27,23
Bihar,2,2014,1,34,4,3
Bihar,3,1997,1,0,691,495
Bihar,3,1997,1,5,20,16
Bihar,3,1997,1,18,9135,6725
Bihar,3,1997,1,20,160,1087
Bihar,3,1997,1,25,300,140
Bihar,3,1997,1,33,26,16
Bihar,3,1998,1,0,1214,1827
Bihar,3,1998,1,1,44,26
Bihar,3,1998,1,4,6,5
Bihar,3,1998,1,18,7782,7888
Bihar,3,1998,1,20,8,50
Bihar,3,1998,1,25,3453,1959
Bihar,3,1998,1,33,35,18
Bihar,3,1998,1,34,9,5
Bihar,3,1999,1,0,1895,1675
Bihar,3,1999,1,13,1215,961
Bihar,3,1999,1,14,1073,725
Bihar,3,1999,1,18,10021,11632
Bihar,3,1999,1,21,576,292
Bihar,3,1999,1,30,89,114
Bihar,3,1999,1,33,20,10
Bihar,3,1999,1,40,338,259
Bihar,3,2000,1,0,1055,704
Bihar,3,2000,1,1,2,2
Bihar,3,2000,1,13,2157,1667
Bihar,3,2000,1,18,11579,15486
Bihar,3,2000,1,21,605,613
Bihar,3,2000,1,25,542,277
Bihar,3,2000,1,30,1,2
Bihar,3,2000,1,33,50,28
Bihar,3,2000,1,40,291,185
Bihar,3,2001,1,0,1073,1556
Bihar,3,2001,1,13,1362,1094
Bihar,3,2001,1,15,1,7
Bihar,3,2001,1,21,452,232
Bihar,3,2001,1,25,166,96
Bihar,3,2001,1,30,52,106
Bihar,3,2001,1,33,35,25
Bihar,3,2001,1,34,588,290
Bihar,3,2001,1,40,23,14
Bihar,3,2002,1,0,474,760
Bihar,3,2002,1,1,9,9
Bihar,3,2002,1,13,1155,919
Bihar,3,2002,1,20,102,613
Bihar,3,2002,1,21,482,154
Bihar,3,2002,1,25,485,268
Bihar,3,2002,1,28,1,1
Bihar,3,2002,1,34,1,1
Bihar,3,2002,1,40,6,5
Bihar,3,2003,1,0,552,829
Bihar,3,2003,1,1,17,18
Bihar,3,2003,1,13,1163,862
Bihar,3,2003,1,15,332,2464
Bihar,3,2003,1,18,8371,19547
Bihar,3,2003,1,21,778,490
Bihar,3,2003,1,25,306,164
Bihar,3,2003,1,28,1,1
Bihar,3,2003,1,30,100564,150537
Bihar,3,2003,1,34,8,6
Bihar,3,2003,1,40,114,85
Bihar,3,2004,1,0,518,791
Bihar,3,2004,1,1,9,10
Bihar,3,2004,1,13,1222,906
Bihar,3,2004,1,18,8011,7782
Bihar,3,2004,1,21,649,382
Bihar,3,2004,1,25,508,274
Bihar,3,2004,1,34,588,436
Bihar,3,2004,1,40,111,83
Bihar,3,2005,1,0,747,617
Bihar,3,2005,1,13,701,603
Bihar,3,2005,1,18,7008,6833
Bihar,3,2005,1,20,189,2452
Bihar,3,2005,1,21,477,283
Bihar,3,2005,1,25,224,124
Bihar,3,2005,1,33,14,12
Bihar,3,2005,1,40,170,147
Bihar,3,2006,1,0,1151,1725
Bihar,3,2006,1,18,6652,8940
Bihar,3,2006,1,20,186,1587
Bihar,3,2006,1,21,653,540
Bihar,3,2006,1,32,1069,879
Bihar,3,2006,1,40,6346,5118
Bihar,3,2007,1,0,1293,2863
Bihar,3,2007,1,12,63,45
Bihar,3,2007,1,21,777,820
Bihar,3,2007,1,25,296,205
Bihar,3,2007,1,32,983,4355.55
Bihar,3,2007,1,33,14,10
Bihar,3,2008,1,0,1007,1527
Bihar,3,2008,1,12,63,31
Bihar,3,2008,1,21,645,605
Bihar,3,2008,1,25,180,104
Bihar,3,2008,1,27,2017,15128
Bihar,3,2008,1,32,1055,4688.88
Bihar,3,2008,1,33,17,14
Bihar,3,2008,1,40,170,147
Bihar,3,2009,1,0,836,1238
Bihar,3,2009,1,13,1040,1002
Bihar,3,2009,1,20,92,661
Bihar,3,2009,1,21,607,402
Bihar,3,2009,1,25,94,69
Bihar,3,2009,1,32,602,491
Bihar,3,2009,1,40,42,42
Bihar,3,2010,1,0,607,529
Bihar,3,2010,1,13,787,743
Bihar,3,2010,1,21,517,338
Bihar,3,2010,1,25,362,246
Bihar,3,2010,1,33,3,2
Bihar,3,2011,1,0,678,487
Bihar,3,2011,1,13,783,745
Bihar,3,2011,1,21,689,530
Bihar,3,2011,1,25,225,185
Bihar,3,2012,1,0,775,502
Bihar,3,2012,1,13,413,400
Bihar,3,2012,1,21,367,188
Bihar,3,2012,1,25,18,18
Bihar,3,2012,1,32,337,271
Bihar,3,2013,1,0,948,2248
Bihar,3,2013,1,13,811,772
Bihar,3,2013,1,21,370,199
Bihar,3,2013,1,25,27,27
Bihar,3,2013,1,32,385,310
Bihar,3,2013,1,40,19,17
Bihar,3,2014,1,0,667,350
Bihar,3,2014,1,13,753,721
Bihar,3,2014,1,21,350,132
Bihar,3,2014,1,25,56,49
Bihar,3,2014,1,32,369,297
Bihar,4,1997,1,0,1395,1572
Bihar,4,1997,1,5,544,442
Bihar,4,1997,1,12,3,4
Bihar,4,1997,1,18,50431,18500
Bihar,4,1997,1,20,6,408
Bihar,4,1997,1,25,150,94
Bihar,4,1997,1,33,34,20
Bihar,4,1997,1,34,607,549
Bihar,4,1998,1,0,1204,1607
Bihar,4,1998,1,4,587,412
Bihar,4,1998,1,5,485,403
Bihar,4,1998,1,14,135,127
Bihar,4,1998,1,15,19,90
Bihar,4,1998,1,18,51968,21217
Bihar,4,1998,1,20,46,286
Bihar,4,1998,1,25,1663,1200
Bihar,4,1998,1,28,166,141
Bihar,4,1998,1,33,16,8
Bihar,4,1998,1,34,229,194
Bihar,4,1998,1,36,940,867
Bihar,4,1999,1,0,1093,2117
Bihar,4,1999,1,9,1,1
Bihar,4,1999,1,13,361,286
Bihar,4,1999,1,14,26,31
Bihar,4,1999,1,18,46412,60399
Bihar,4,1999,1,20,27,183
Bihar,4,1999,1,21,197,118
